,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,latitude,longitude
995,house,bptp pedestal,sector 70a,0.9,7582.0,2.0,2,3+,3.0,New Property,1319.0,0,1,0,0,1,2,153,28.3845,77.0226
996,flat,smart world orchard,sector 61,1.58,13739.0,2.0,2,2,3.0,New Property,1278.0,1,0,0,0,0,2,15,28.405,77.0963
997,flat,gls avenue 51,sector 92,0.5,7812.0,3.0,3,1,0.0,Relatively New,579.0,0,0,0,0,0,2,0,28.4079,76.9153
998,house,independent,sector 48,5.5,23504.0,4.0,4,2,2.0,Relatively New,2340.0,0,1,0,0,0,0,22,28.4177,77.0359
999,flat,lotus homz,sector 111,0.36,8889.0,1.0,1,1,10.0,Relatively New,450.0,0,0,0,0,0,2,44,28.5238,77.032
1000,flat,tulip violet,sector 69,2.0,9583.0,4.0,4,2,0.0,Relatively New,1889.0,0,0,0,0,0,2,157,28.3966,77.0341
1001,house,ireo victory valley,sector 67,8.0,22222.0,6.0,7,3+,3.0,Moderately Old,3600.0,1,1,1,1,0,0,151,28.3859,77.0608
1002,flat,malibu towers,sector 47,2.45,10699.0,3.0,4,2,1.0,Old Property,2544.0,1,0,0,0,0,0,42,28.4276,77.0492
1003,flat,tulip violet,sector 69,2.05,9951.0,4.0,4,2,0.0,Relatively New,1889.0,0,0,0,0,0,2,157,28.3966,77.0341
1004,flat,ats triumph,sector 104,4.45,6846.0,4.0,5,3+,27.0,Relatively New,7222.0,0,0,0,0,0,2,110,28.4788,76.996
1005,flat,shapoorji pallonji joyville gurugram,sector 102,1.42,10380.0,2.0,2,3,14.0,Relatively New,1368.0,0,0,0,0,0,2,0,28.475,76.9715
1006,flat,la vida by tata housing,sector 113,2.4,10825.0,3.0,4,3+,5.0,Relatively New,1940.0,0,1,0,0,0,2,49,28.5287,77.0233
1007,house,independent,sector 21,0.6,6173.0,2.6666666666666665,3,2,3.0,Old Property,972.0,0,0,0,0,0,2,0,28.5134,77.0723
1008,house,independent,sector 26,17.0,37627.0,5.0,5,3+,2.0,Relatively New,4518.0,1,1,1,1,0,0,124,28.4757,77.1032
1009,flat,sobha city,sector 108,2.5,14611.0,3.0,3,2,19.0,New Property,1480.0,0,0,0,0,0,2,166,28.5134,76.983
1010,flat,ardee city,sector 52,1.5,9146.0,4.0,4,3,3.0,Old Property,1484.0,0,0,0,0,0,2,65,28.4379,77.0785
1011,flat,umang monsoon breeze,sector 78,1.15,5285.0,3.0,3,3,9.0,Moderately Old,1969.0,0,1,0,0,1,2,22,28.3733,76.9729
1012,flat,signature global solera,sector 107,0.28,5833.0,2.0,2,2,0.0,Relatively New,543.0,0,0,0,0,0,2,45,28.5052,76.9729
1013,flat,signature global park 4,sector 36,0.85,11333.0,3.0,2,3,1.0,New Property,833.0,0,0,0,0,0,2,33,28.416,76.9914
1014,flat,dlf the ultima,sector 81,3.45,12357.0,4.0,4,3+,25.0,Moderately Old,2527.0,0,1,0,0,0,2,67,28.3867,76.9485
1015,flat,tata primanti,sector 72,4.25,13077.0,4.0,4,3+,0.0,Relatively New,2941.0,0,1,0,0,0,0,174,28.4225,77.0211
1016,flat,smart world gems,sector 89,1.2,8433.0,3.0,3,2,2.0,New Property,1423.0,0,0,0,0,0,2,45,28.4253,76.9439
1017,flat,signature global grand iva,sector 103,0.5,6250.0,2.0,2,2,10.0,Relatively New,698.0,0,0,0,0,0,2,8,28.4949,76.9845
1018,flat,godrej oasis,sector 88a,1.45,8367.0,2.0,2,3+,9.0,Relatively New,133.0,1,0,0,0,0,1,85,28.4347,76.9557
1019,flat,emaar mgf the palm drive,sector 66,2.8,14359.0,3.0,3,2,12.0,New Property,1950.0,1,1,0,1,0,1,69,28.3925,77.0541
1020,house,independent,sector 23,2.8,17983.0,5.0,5,3+,2.0,Old Property,1557.0,0,0,0,1,0,0,74,28.5121,77.0478
1021,house,international city by sobha phase 1,sector 109,6.75,10838.0,4.0,4,3+,2.0,New Property,6228.0,0,1,0,1,0,2,130,28.5073,77.0089
1022,house,independent,sector 7,1.15,8519.0,5.0,3,2,2.0,Old Property,1350.0,0,0,0,1,0,2,15,28.4644,77.0143
1023,flat,signature global rosellia,sector 95,0.45,8755.0,2.0,2,2,14.0,New Property,571.0,0,0,0,0,0,2,24,28.4172,76.9081
1024,flat,dlf new town heights,sector 91,1.75,7403.0,4.0,4,3+,9.0,Relatively New,2139.0,0,1,0,1,0,2,88,28.4014,76.9225
1025,flat,vatika gurgaon,sector 83,1.1,6162.0,3.0,3,3+,5.0,Relatively New,1600.0,0,0,0,0,0,0,96,28.3986,76.9647
1026,flat,pareena mi casa,sector 68,1.7,8504.0,4.0,4,3,2.0,New Property,1809.0,0,0,0,0,0,2,47,28.3853,77.0484
1027,flat,raheja the vedaanta floors,sector 108,0.7,4522.0,2.0,2,3,1.0,Moderately Old,1720.0,0,0,0,0,0,0,0,28.5134,76.983
1028,flat,bestech park view residency,sector 2,1.51,7869.0,3.0,4,3+,7.0,Moderately Old,1738.0,0,1,0,0,0,0,84,28.5095,77.032
1029,flat,pyramid urban homes 2,sector 86,0.44,7321.0,2.0,2,2,6.0,Relatively New,668.0,0,0,0,0,0,0,63,28.3986,76.9384
1030,flat,adani m2k oyster grande,sector 102,2.35,8468.0,3.0,3,3,14.0,Relatively New,2351.0,1,1,0,0,0,0,165,28.475,76.9715
1031,flat,godrej summit,sector 104,1.75,7530.0,4.0,5,3+,1.0,New Property,2582.0,0,1,0,0,0,2,60,28.4788,76.996
1032,flat,tulip violet,sector 69,1.75,8883.0,4.0,4,1,12.0,Relatively New,1783.0,0,0,0,0,0,2,86,28.3966,77.0341
1033,flat,ansal heights,sector 92,0.6,4545.0,2.0,2,3,11.0,Under Construction,1195.0,0,0,0,0,1,2,23,28.4079,76.9153
1034,flat,guru gram haryana cghs,sector 56,1.38,7225.0,3.0,3,3,5.0,Moderately Old,1910.0,1,0,0,0,0,0,134,28.4245,77.0991
1035,flat,shree vardhman flora,sector 90,0.9,4615.0,3.0,4,3,4.0,Relatively New,1765.0,0,1,0,0,0,2,165,28.4085,76.9369
1036,house,independent,sector 26,4.45,35178.0,4.0,4,3,3.0,Old Property,1265.0,0,0,0,0,0,2,25,28.4757,77.1032
1037,house,independent,sector 31,3.25,22429.0,4.0,4,3+,3.0,Moderately Old,1449.0,1,1,1,1,0,0,29,28.4528,77.0498
1038,flat,supertech basera,sector 79,0.36,7643.0,2.0,2,1,4.0,New Property,546.0,0,0,0,0,0,2,60,28.3624,76.9787
1039,flat,dlf the belaire,sector 54,7.0,23333.0,4.0,6,3+,12.0,Moderately Old,2715.0,0,1,1,1,0,0,108,28.4348,77.1089
1040,flat,emaar palm gardens,sector 83,1.4,9675.0,3.0,3,3,11.0,Relatively New,1582.0,0,1,0,0,0,1,58,28.3986,76.9647
1041,flat,the close north,sector 50,2.35,11228.0,3.0,3,3,8.0,Moderately Old,2000.0,0,0,1,0,0,0,149,28.4178,77.0628
1042,flat,ss the leaf,sector 85,2.15,10925.0,4.0,5,3+,6.0,Relatively New,2366.0,0,1,0,0,0,2,156,28.4042,76.9513
1043,flat,sobha city,sector 108,2.95,14728.0,3.0,4,2,12.0,Relatively New,2003.0,0,0,0,0,0,2,49,28.5134,76.983
1044,flat,godrej habitat,sector 3,1.1,10407.0,2.0,2,2,14.0,Under Construction,956.0,0,0,0,0,0,2,60,28.4909,77.0176
1045,house,independent,sector 47,4.3,29312.0,3.0,4,2,2.0,Moderately Old,1467.0,0,0,0,0,1,2,0,28.4276,77.0492
1046,flat,umang monsoon breeze,sector 78,1.25,5000.0,4.0,4,3,2.0,Relatively New,2300.0,0,1,0,1,1,2,57,28.3733,76.9729
1047,flat,raheja revanta,sector 78,1.2,10017.0,1.0,2,2,32.0,Under Construction,823.0,0,0,0,0,0,2,39,28.3733,76.9729
1048,house,independent,sector 105,9.9,49500.0,2.0,2,2,3.0,Moderately Old,2000.0,0,0,0,0,0,2,0,28.4952,77.0114
1049,flat,la vida by tata housing,sector 113,3.35,16750.0,3.0,4,3+,12.0,New Property,2200.0,1,1,0,0,0,2,174,28.5287,77.0233
1050,flat,bptp astaire gardens,sector 70a,1.8,9351.0,3.0,3,3,3.0,Relatively New,1925.0,1,0,0,0,0,2,135,28.3845,77.0226
1051,house,nirvana cedar crest,sector 50,7.1,32870.0,5.0,4,3,2.0,Moderately Old,2160.0,1,0,1,1,0,0,110,28.4178,77.0628
1052,flat,supertech araville,sector 79,0.71,5521.0,2.0,2,0,9.0,Under Construction,1295.0,0,0,0,0,0,2,0,28.3624,76.9787
1053,flat,ss almeria,sector 84,1.48,7400.0,3.0,3,2,1.0,New Property,1624.0,0,1,1,0,0,0,139,28.3979,76.9736
1054,flat,krrish florence estate,sector 70,1.25,6702.0,3.0,3,3,18.0,Under Construction,1688.0,0,0,0,0,0,2,51,28.3944,77.0226
1055,flat,ireo victory valley,sector 67,2.87,11904.0,3.0,3,3+,16.0,Relatively New,2095.0,0,1,0,0,0,0,174,28.3859,77.0608
1056,flat,smart world orchard,sector 61,2.2,13497.0,3.0,3,2,3.0,Under Construction,1811.0,0,0,0,0,0,2,16,28.405,77.0963
1057,flat,ats kocoon,sector 109,1.65,10645.0,3.0,3,3,19.0,Relatively New,1650.0,0,0,1,0,0,0,159,28.5073,77.0089
1058,flat,emaar palm gardens,sector 83,1.4,8140.0,3.0,3,3,2.0,Relatively New,1387.0,1,1,1,1,0,0,174,28.3986,76.9647
1059,flat,umang winter hills,sector 77,1.4,6341.0,3.0,3,3,10.0,Relatively New,1735.0,0,0,0,0,0,2,28,28.3801,76.9845
1060,house,ansal sushant lok plots,sector 43,5.8,29974.0,6.0,6,3,2.0,Relatively New,1935.0,0,1,0,0,1,0,49,28.4629,77.0772
1061,flat,tata gurgaon gateway,sector 113,3.21,11823.0,3.0,3,3,9.0,New Property,2281.0,0,0,0,0,0,2,49,28.5287,77.0233
1062,house,independent,sector 3,0.9,10000.0,3.0,4,3,3.0,Moderately Old,3500.0,0,0,0,0,1,0,42,28.4909,77.0176
1063,house,tata primanti,sector 72,8.5,13492.0,5.0,6,3+,10.0,Relatively New,6300.0,1,1,1,1,0,0,145,28.4225,77.0211
1064,flat,sapphire eighty three,sector 83,0.4,8547.0,1.0,1,1,6.0,Relatively New,520.0,0,0,0,0,0,1,52,28.3986,76.9647
1065,flat,ireo victory valley,sector 67,2.95,12236.0,3.0,3,3,10.0,Relatively New,2150.0,0,1,0,0,0,0,174,28.3859,77.0608
1066,flat,siddhartha apartment,sector 95,1.1,4327.0,4.0,3,3,9.0,Relatively New,2824.0,0,1,0,0,1,2,22,28.4172,76.9081
1067,flat,ild greens,sector 37c,1.0,4724.0,3.0,3,3,3.0,Under Construction,1629.0,0,0,0,0,0,2,51,28.4515,76.9882
1068,flat,vatika the seven lamps,sector 82,1.0,5924.0,2.0,2,2,11.0,Relatively New,1299.0,1,0,0,0,0,0,90,28.3935,76.96
1069,flat,green campus chs,manesar,0.92,4023.0,3.0,3,3+,8.0,Moderately Old,1924.0,0,1,0,0,0,2,5,28.3515,76.9428
1070,flat,ramsons kshitij,sector 95,0.45,4592.0,2.0,2,1,2.0,Relatively New,887.0,1,0,0,0,0,2,89,28.4172,76.9081
1071,flat,shree vardhman flora,sector 90,1.25,4854.0,4.0,5,2,8.0,Relatively New,2330.0,1,1,0,0,0,2,165,28.4085,76.9369
1072,flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3.0,3,3,2.0,Relatively New,1493.0,1,1,0,0,0,0,168,28.403,77.069
1073,flat,tulip violet,sector 69,1.4,9103.0,3.0,3,1,12.0,Relatively New,1392.0,0,0,0,0,0,0,157,28.3966,77.0341
1074,flat,sidhartha ncr one,sector 95,0.55,5556.0,2.0,2,3,15.0,New Property,990.0,0,0,0,0,0,2,0,28.4172,76.9081
1075,house,independent,sector 105,0.74,7400.0,3.0,3,0,2.0,Moderately Old,1000.0,0,0,0,0,0,2,0,28.4952,77.0114
1076,flat,dlf the crest,sector 54,11.0,35223.0,4.0,6,3,7.0,Relatively New,2826.0,0,1,0,0,0,1,125,28.4348,77.1089
1077,house,independent,sector 39,1.8,21871.0,1.0,1,2,3.0,Relatively New,800.0,0,0,0,0,0,2,0,28.4434,77.0515
1078,flat,sare crescent parc,sector 92,1.0,5128.0,4.0,3,2,1.0,Relatively New,2167.0,0,0,0,0,0,2,49,28.4079,76.9153
1079,flat,shree vardhman flora,sector 90,0.65,5000.0,2.0,2,2,12.0,Old Property,1176.0,1,0,0,0,0,2,103,28.4085,76.9369
1080,flat,godrej,sector 79,1.3,8270.0,2.0,2,3,3.0,New Property,1423.0,1,0,0,0,0,2,49,28.3624,76.9787
1081,flat,indiabulls enigma,sector 110,3.49,10265.0,4.0,5,3,7.0,Relatively New,3077.0,0,1,0,0,0,2,165,28.5145,77.0197
1082,house,uppal southend,sector 49,6.75,32328.0,4.0,4,3,3.0,Relatively New,2088.0,0,1,0,0,0,0,26,28.4121,77.048
1083,flat,shapoorji pallonji joyville gurugram,sector 102,1.05,11475.0,2.0,2,2,0.0,Under Construction,1017.0,0,0,0,0,0,2,49,28.475,76.9715
1084,flat,dlf regency park,sector 28,2.26,13697.0,3.0,3,2,19.0,Old Property,1700.0,0,1,0,0,0,2,158,28.4728,77.0865
1085,flat,sobha smriti apartments,sector 56,0.5,8333.0,1.0,1,2,3.0,Old Property,667.0,0,0,0,0,0,2,0,28.4245,77.0991
1086,flat,smart world orchard,sector 61,2.54,15497.0,3.0,3,3,2.0,Under Construction,1639.0,0,0,1,0,0,2,16,28.405,77.0963
1087,flat,godrej,sector 79,2.0,8475.0,3.0,4,3+,9.0,Relatively New,1963.0,0,1,0,0,0,2,108,28.3624,76.9787
1088,flat,shree vardhman flora,sector 90,0.95,6333.0,3.0,3,3,9.0,Relatively New,1667.0,0,1,0,0,0,2,90,28.4085,76.9369
1089,flat,godrej,sector 79,1.12,7147.0,2.0,2,3,6.0,Relatively New,1325.0,1,0,0,0,0,2,49,28.3624,76.9787
1090,flat,bestech park view residency,sector 2,1.01,7138.0,2.0,2,3,0.0,Moderately Old,1281.0,0,0,0,0,0,2,92,28.5095,77.032
1091,flat,puri emerald bay,sector 104,2.3,9388.0,3.0,4,3+,10.0,Moderately Old,2217.0,0,1,0,0,0,2,101,28.4788,76.996
1092,flat,ss hibiscus,sector 50,6.0,12272.0,4.0,3,3,5.0,Moderately Old,3982.0,0,1,0,0,0,2,31,28.4178,77.0628
1093,house,emaar mgf marbella,sector 66,12.0,37037.0,5.0,5,3+,3.0,New Property,3240.0,0,1,1,1,0,0,106,28.3925,77.0541
1094,flat,sare crescent parc,sector 92,0.92,4855.0,4.0,5,3+,14.0,Moderately Old,1895.0,0,0,0,0,0,0,131,28.4079,76.9153
1095,flat,m3m capital,sector 113,3.25,14143.0,4.0,4,3+,34.0,Under Construction,2553.0,1,1,0,1,0,2,115,28.5287,77.0233
1096,flat,dlf regal gardens,sector 90,1.76,7946.0,4.0,4,3+,8.0,Relatively New,2020.0,0,0,0,0,0,0,135,28.4085,76.9369
1097,flat,tulip violet,sector 69,1.75,8706.0,4.0,4,2,10.0,Relatively New,1819.0,0,0,0,0,0,0,109,28.3966,77.0341
1098,house,independent,sector 43,5.25,27132.0,4.0,4,2,2.0,Old Property,1935.0,1,1,0,0,0,0,80,28.4629,77.0772
1099,house,independent,sector 43,2.5,2885.0,7.0,7,3,4.0,Relatively New,963.0,0,0,0,0,1,1,20,28.4629,77.0772
1100,flat,zara aavaas,sector 104,0.4,7030.0,2.0,2,1,14.0,Relatively New,515.0,0,0,0,0,0,2,38,28.4788,76.996
1101,flat,shree vardhman flora,sector 90,0.9,4615.0,3.0,4,3,4.0,Relatively New,1765.0,0,1,0,0,0,2,165,28.4085,76.9369
1102,flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10383.0,2.0,2,2,14.0,Relatively New,915.0,0,0,0,0,0,2,0,28.475,76.9715
1103,flat,bptp astaire gardens,sector 70a,1.7,8947.0,4.0,3,3,1.0,Relatively New,2111.0,0,0,0,0,0,0,49,28.3845,77.0226
1104,house,independent,sector 4,0.47,10609.0,2.0,2,1,2.0,New Property,50.0,1,0,0,0,0,0,73,28.4738,77.0107
1105,flat,paras dews,sector 106,0.95,6859.0,2.0,2,3+,2.0,Relatively New,940.0,0,0,0,0,0,2,49,28.5007,77.0003
1106,flat,tulip violet,sector 69,1.37,8908.0,3.0,3,1,12.0,Relatively New,1392.0,0,0,0,0,0,2,116,28.3966,77.0341
1107,flat,breez global hill view,sohna road,0.35,6318.0,2.0,2,2,14.0,New Property,616.0,0,0,0,0,0,2,53,28.4159,77.0274
1108,flat,dlf the primus,sector 82a,1.8,13846.0,3.0,3,3+,10.0,Relatively New,1545.0,0,1,0,0,0,1,174,28.3858,76.9686
1109,house,sneh vihar,sohna road road,1.35,10000.0,5.0,5,3+,4.0,Relatively New,1350.0,0,0,0,0,0,2,0,28.4159,77.0274
1110,flat,the close north,sector 50,2.51,11992.0,3.0,3,3,11.0,Moderately Old,2093.0,0,0,1,1,0,0,109,28.4178,77.0628
1111,flat,vidya apartment,sector 3 phase 3 extension,0.22,4207.0,2.0,2,1,1.0,Relatively New,570.0,0,0,0,0,1,1,36,28.4874,77.0158
1112,flat,m3m skywalk,sector 74,2.45,12141.0,3.0,3,3+,25.0,Relatively New,1800.0,1,0,0,0,0,2,137,28.4158,77.0118
1113,flat,tulip violet,sector 69,1.2,10909.0,2.0,3,0,0.0,Relatively New,1100.0,0,0,0,0,0,2,54,28.3966,77.0341
1114,flat,ansal heights 86,sector 86,1.25,7396.0,3.0,2,1,2.0,New Property,1529.0,0,0,0,0,0,2,100,28.3986,76.9384
1115,house,independent,sector 46,2.2,24202.0,3.0,3,2,3.0,Old Property,909.0,0,0,1,0,0,0,56,28.4374,77.0586
1116,flat,dlf regency park,sector 28,1.91,16609.0,2.0,2,2,11.0,New Property,1278.0,0,0,0,0,0,1,98,28.4728,77.0865
1117,flat,eldeco accolade,sohna road,0.95,6543.0,2.0,2,3+,6.0,New Property,1129.0,1,0,0,0,0,0,56,28.4159,77.0274
1118,flat,smart world gems,sector 89,0.88,7978.0,2.0,2,0,2.0,New Property,1103.0,0,0,0,0,0,2,45,28.4253,76.9439
1119,house,vipul tatvam villa,sector 48,7.69,24069.0,4.0,5,3,2.0,Moderately Old,3195.0,1,1,1,1,0,0,110,28.4177,77.0359
1120,flat,umang monsoon breeze,sector 78,1.1,5055.0,3.0,3,3+,9.0,Old Property,2176.0,0,1,0,0,0,2,80,28.3733,76.9729
1121,house,independent,sector 13,0.9,11465.0,1.6666666666666667,4,3,3.0,Moderately Old,785.0,1,1,0,1,1,2,0,28.4757,77.0392
1122,flat,tulip violet,sector 69,1.32,8413.0,3.0,3,1,12.0,Relatively New,1419.0,0,0,0,1,0,0,86,28.3966,77.0341
1123,flat,shree vardhman victoria,sector 70,1.9,9744.0,3.0,3,3,10.0,New Property,1765.0,0,1,1,1,1,2,36,28.3944,77.0226
1124,flat,conscient elevate,sector 59,4.25,18519.0,3.0,4,3,3.0,Under Construction,2077.0,0,0,0,0,0,2,0,28.4051,77.1097
1125,house,independent,sector 26,4.5,33333.0,5.0,5,3+,2.0,Old Property,1350.0,0,0,0,0,0,2,7,28.4757,77.1032
1126,flat,central park flower valley,sohna road,1.2,6742.0,3.0,3,0,11.0,Relatively New,1780.0,0,0,0,0,0,2,66,28.4159,77.0274
1127,flat,dlf the ultima,sector 81,2.2,11190.0,3.0,4,3+,7.0,Relatively New,1900.0,0,1,0,0,0,1,104,28.3867,76.9485
1128,house,eros rosewood city,sector 49,4.05,20769.0,3.0,3,3,2.0,Moderately Old,2000.0,0,1,1,0,0,2,46,28.4121,77.048
1129,house,independent,sector 55,3.1,20026.0,5.0,4,3+,2.0,Moderately Old,1548.0,0,1,1,0,0,0,59,28.4281,77.11
1130,flat,m3m skywalk,sector 74,1.55,13790.0,2.0,2,3+,18.0,Relatively New,1300.0,0,0,0,0,1,2,137,28.4158,77.0118
1131,flat,nbcc heights,sector 89,1.5,7059.0,3.0,3,3,8.0,Relatively New,1923.0,1,1,0,0,0,2,105,28.4253,76.9439
1132,house,not applicable,sector 4,0.65,13000.0,2.0,1,1,3.0,Moderately Old,500.0,0,0,0,0,0,2,7,28.4738,77.0107
1133,flat,godrej oasis,sector 88a,1.5,8108.0,3.0,3,3+,11.0,New Property,1674.0,0,0,0,0,0,2,39,28.4347,76.9557
1134,flat,unitech the residences,sector 33,1.1,9910.0,2.0,2,3,9.0,Moderately Old,1100.0,0,0,0,0,0,0,44,28.442,77.0207
1135,house,international city by sobha phase 1,sector 109,5.85,26423.0,4.0,5,3+,2.0,Relatively New,2214.0,0,1,0,0,0,0,85,28.5073,77.0089
1136,flat,mapsko casa bella,sector 82,1.75,6903.0,4.0,5,3+,1.0,Relatively New,2535.0,0,0,0,0,0,2,54,28.3935,76.96
1137,house,independent,sector 28,1.39,11583.0,2.0,2,1,3.0,Old Property,1450.0,0,0,1,0,0,2,37,28.4728,77.0865
1138,flat,sahara grace,sector 28,5.5,14612.0,4.0,5,3+,5.0,Moderately Old,3406.0,0,1,0,0,1,0,8,28.4728,77.0865
1139,flat,emaar mgf the palm drive,sector 66,3.2,17778.0,3.0,3,3,12.0,Relatively New,1800.0,1,1,1,1,0,0,117,28.3925,77.0541
1140,flat,tulip orange,sector 70,1.0,10309.0,3.0,2,2,3.0,Moderately Old,1078.0,0,0,0,0,0,2,58,28.3944,77.0226
1141,house,independent,sector 47,5.15,26615.0,3.0,9,3+,3.0,Relatively New,1935.0,0,0,1,0,0,0,75,28.4276,77.0492
1142,flat,bestech park view ananda,sector 81,0.88,8044.0,2.0,2,3,8.0,Relatively New,1223.0,1,0,0,0,0,0,95,28.3867,76.9485
1143,flat,sobha city,sector 108,2.9,14478.0,3.0,4,2,11.0,Relatively New,2003.0,0,0,0,0,0,2,108,28.5134,76.983
1144,flat,sare green parc 2,sector 92,0.75,4744.0,3.0,3,3,2.0,Relatively New,1415.0,0,0,0,0,1,0,49,28.4079,76.9153
1145,house,independent,sector 56,7.25,29340.0,8.0,8,3+,0.0,Moderately Old,2471.0,0,0,0,0,0,0,24,28.4245,77.0991
1146,house,independent,sector 13,0.45,4808.0,1.0,1,0,1.0,Old Property,936.0,0,0,0,0,0,2,0,28.4757,77.0392
1147,flat,godrej icon,sector 88a,1.62,10019.0,3.0,2,3+,10.0,Relatively New,1463.0,1,0,0,0,0,1,49,28.4347,76.9557
1148,house,unitech espace,sector 50,11.5,35494.0,5.0,6,0,1.0,Moderately Old,3240.0,0,0,0,0,0,2,0,28.4178,77.0628
1149,house,independent,sector 57,3.6,20833.0,4.0,4,2,2.0,Old Property,1728.0,1,1,1,1,0,2,110,28.4232,77.0752
1150,house,independent,sector 46,3.6,24845.0,5.0,5,3+,3.0,Moderately Old,1449.0,0,1,0,0,0,0,75,28.4374,77.0586
1151,flat,m3m heights,sector 65,2.01,13499.0,2.0,2,3,8.0,New Property,1482.0,1,0,0,0,0,2,44,28.403,77.069
1152,flat,gls avenue 51,sector 92,0.21,6954.0,1.0,1,1,0.0,Relatively New,336.0,0,0,0,0,0,2,63,28.4079,76.9153
1153,flat,ireo skyon,sector 60,2.05,15185.0,2.0,3,2,2.0,Relatively New,1520.0,0,0,1,0,0,0,174,28.4003,77.0975
1154,flat,smriti apartment,sector 56,0.45,7500.0,1.0,1,2,3.0,Old Property,543.0,0,0,0,0,0,2,57,28.4245,77.0991
1155,flat,ramprastha the edge towers,sector 37d,0.75,5319.0,2.0,2,3,19.0,Moderately Old,1410.0,0,0,0,0,0,2,63,28.4478,76.9703
1156,flat,m3m golfestate,sector 65,6.15,18287.0,3.0,3,3,23.0,Moderately Old,3027.0,1,1,0,0,0,0,60,28.403,77.069
1157,flat,smart world gems,sector 89,1.16,8152.0,3.0,3,2,3.0,Under Construction,1581.0,1,0,0,0,0,2,68,28.4253,76.9439
1158,flat,godrej,sector 79,2.03,9046.0,3.0,4,3+,7.0,Relatively New,2031.0,0,1,0,0,0,2,118,28.3624,76.9787
1159,flat,corona optus,sector 37c,1.43,7186.0,3.0,3,3+,2.0,Relatively New,1845.0,1,1,0,0,1,2,49,28.4515,76.9882
1160,flat,shree vardhman flora,sector 90,0.92,4907.0,3.0,4,3,4.0,Relatively New,1493.0,0,1,0,0,0,2,116,28.4085,76.9369
1161,flat,orchid petals,sector 49,4.52,10984.0,5.0,5,3+,14.0,Moderately Old,3724.0,1,1,0,1,0,2,49,28.4121,77.048
1162,flat,dlf the icon,sector 43,5.25,20388.0,4.0,4,3,9.0,Old Property,2570.0,0,1,0,1,1,2,135,28.4629,77.0772
1163,flat,mapsko mount ville,sector 79,1.3,8725.0,3.0,3,3,19.0,Relatively New,1176.0,0,0,1,0,0,0,102,28.3624,76.9787
1164,flat,signature global city 63a,sector 63a,1.4,11336.0,2.0,2,2,3.0,Under Construction,1372.0,0,0,0,0,1,2,0,28.3923,77.0888
1165,house,independent,sector 6,1.25,11574.0,2.5,5,1,2.0,New Property,120.0,0,0,0,1,0,2,0,28.4745,77.0262
1166,flat,sobha city,sector 108,3.25,15685.0,3.0,3,3,12.0,Relatively New,2072.0,0,0,0,0,0,2,99,28.5134,76.983
1167,flat,signature global city 92,sector 92,0.99,9074.0,3.0,2,3,1.0,Under Construction,1091.0,0,0,0,0,0,2,24,28.4079,76.9153
1168,flat,godrej aria,sector 79,1.3,9623.0,2.0,4,2,3.0,Relatively New,1223.0,0,0,0,0,0,2,53,28.3624,76.9787
1169,house,independent,sector 46,5.5,23061.0,8.0,8,3+,3.0,Moderately Old,2385.0,1,0,0,0,1,0,32,28.4374,77.0586
1170,house,independent,sector 17b,7.2,15926.0,4.0,4,2,1.0,Old Property,4494.0,0,1,1,0,0,2,0,28.4806,77.0663
1171,flat,dlf regal gardens,sector 90,1.65,7449.0,4.0,4,3+,15.0,Relatively New,2214.0,0,0,0,0,0,2,158,28.4085,76.9369
1172,flat,piedmont taksila heights,sector 37c,0.9,5856.0,3.0,3,3,9.0,Moderately Old,1537.0,0,0,0,0,0,0,94,28.4515,76.9882
1173,flat,sobha city,sector 108,1.9,13758.0,2.0,2,2,8.0,Relatively New,1250.0,0,0,0,0,0,2,85,28.5134,76.983
1174,house,independent,sector 23,5.5,13095.0,9.0,9,3+,3.0,Moderately Old,4200.0,0,1,0,0,1,0,0,28.5121,77.0478
1175,flat,dlf regal gardens,sector 90,1.25,8117.0,3.0,3,3,8.0,Relatively New,1640.0,0,0,0,1,0,2,158,28.4085,76.9369
1176,house,independent,sector 6,0.75,10519.0,2.0,4,1,3.0,Moderately Old,713.0,0,0,0,0,0,2,62,28.4745,77.0262
1177,flat,ambience creacions,sector 22,3.2,11498.0,3.0,4,3+,2.0,New Property,2517.0,0,0,0,0,0,2,42,28.5072,77.064
1178,flat,m3m woodshire,sector 107,1.8,7624.0,3.0,4,3+,2.0,Relatively New,1837.0,0,1,0,0,0,2,129,28.5052,76.9729
1179,flat,ireo the corridors,sector 67a,1.8,9370.0,3.0,3,2,3.0,New Property,1551.0,1,0,1,0,0,0,150,28.3802,77.0674
1180,house,independent,sector 82,7.0,21605.0,4.0,4,3+,1.0,Relatively New,3240.0,1,1,0,1,0,0,49,28.3935,76.96
1181,flat,signature global solera 2,sector 107,0.5,8929.0,2.0,2,2,13.0,New Property,622.0,0,0,0,0,0,2,8,28.5052,76.9729
1182,flat,dlf the primus,sector 82a,3.5,13431.0,5.0,5,3+,14.0,Relatively New,2896.0,1,0,0,0,0,1,49,28.3858,76.9686
